Price,Close,High,Low,Open,Volume,Return_1d,Return_5d,Volatility_5d,Lag1,Lag5,Target
2016-09-30,25.92328643798828,25.99666497425598,25.636651257335966,25.78799372298959,145516400,0.00775573271650698,0.0030168877821064033,0.009525540841836842,-0.015533017608062472,-0.01666369860001593,1
2016-10-03,25.8017520904541,25.9232868786819,25.746718624688338,25.84532119848826,86807200,-0.004688230708128183,-0.0031890466218454927,0.009783783849673393,0.00775573271650698,0.0015083700924283239,1
2016-10-04,25.91181755065918,26.212210627916615,25.826972916476205,25.925575478019944,118947200,0.004265813415275765,-0.0007958914027841324,0.00999193813703457,-0.004688230708128183,0.0018605351022453753,1
2016-10-05,25.92328643798828,26.063164546105195,25.84073536600183,26.00354393867447,85812400,0.00044261222921471166,-0.007897754824404468,0.00907970420663188,0.004265813415275765,0.007604179323504878,1
2016-10-06,26.11589813232422,26.219086072644973,25.941623494722037,26.072329035553203,115117200,0.007430064656218871,0.015243422968265863,0.00523176325909131,0.00044261222921471166,-0.015533017608062472,1
2016-10-07,26.15488052368164,26.269534570163824,26.028762122240384,26.21220754692273,97433600,0.0014926689926535452,0.008933824275998425,0.004522480072734746,0.007430064656218871,0.00775573271650698,1
2016-10-10,26.6112060546875,26.771721027005228,26.306225857801827,26.375017239017144,144944000,0.017447050870398106,0.0313720541688669,0.006838412569344893,0.0014926689926535452,-0.004688230708128183,1
2016-10-11,26.668529510498047,27.21657566338203,26.645597303680738,26.989559412159313,256164000,0.0021541096518791214,0.02920335319432721,0.007050849256663672,0.017447050870398106,0.004265813415275765,1
2016-10-12,26.907014846801758,27.053773657956466,26.771723891299526,26.909308417932255,150347200,0.008942575413084963,0.037947673462108256,0.006436149477390078,0.0021541096518791214,0.00044261222921471166,0
2016-10-13,26.824460983276367,26.929942494130234,26.53553230168768,26.780891886593427,140769600,-0.0030681167716084534,0.02713147552352968,0.007987382479788646,0.008942575413084963,0.007430064656218871,1
2016-10-14,26.973506927490234,27.097333491937466,26.858852895537062,27.030833943466824,142608800,0.005556344424098247,0.03129918345707505,0.007692515494705974,-0.0030681167716084534,0.0014926689926535452,0
2016-10-17,26.955167770385742,27.021665579633385,26.778599554228744,26.9047197086266,94499600,-0.0006798951709835466,0.012925446332322732,0.004797147828737566,0.005556344424098247,0.017447050870398106,1
2016-10-18,26.93682098388672,27.106508476673646,26.932233842483864,27.09962951405121,98214000,-0.0006806407830701744,0.010060227478349004,0.005022435472003865,-0.0006798951709835466,0.0021541096518791214,1
2016-10-19,26.8565616607666,27.003318684911633,26.095258941958605,26.886371079911715,80138400,-0.0029795395369085487,-0.0018750941463561155,0.003514385471571297,-0.0006806407830701744,0.008942575413084963,0
2016-10-20,26.842803955078125,26.916182472530696,26.67541003220906,26.79694303772596,96503200,-0.0005122660846259564,0.0006838151123780278,0.0031952871963889084,-0.0029795395369085487,-0.0030681167716084534,0
2016-10-21,26.737321853637695,26.808408548286152,26.663943337809673,26.785476340635917,92770800,-0.003929623060875298,-0.008756187116767844,0.0015876837325098515,-0.0005122660846259564,0.005556344424098247,0
2016-10-24,26.97809600830078,26.998732895785007,26.82904540614804,26.85197586429112,94154800,0.009005170973409582,0.0008506063887396831,0.005147214476374859,-0.003929623060875298,-0.0006798951709835466,0
2016-10-25,27.11568260192871,27.14090663267976,26.90013242986774,27.046889472701864,192516000,0.005099937133650867,0.006640041827838061,0.0055396335323568465,0.009005170973409582,-0.0006806407830701744,0
2016-10-26,26.50572395324707,26.530947985646417,25.98290173530075,26.212209848398754,264536800,-0.022494681680565676,-0.013063388826576872,0.012205411031358943,0.005099937133650867,-0.0029795395369085487,0
2016-10-27,26.251190185546875,26.56763471116466,26.164051994093082,26.459859631934027,138248000,-0.009602973612385046,-0.02203993928955128,0.012496558494967681,-0.022494681680565676,-0.0005122660846259564,0
2016-10-28,26.076921463012695,26.418590095236567,26.01500728668432,26.111318033252655,151446800,-0.006638507484895917,-0.024699571417065913,0.012530585380636004,-0.009602973612385046,-0.003929623060875298,0
2016-10-31,26.0356388092041,26.193861939352637,25.957673154681,26.060862837183773,105677600,-0.0015831107160080293,-0.034934162841095184,0.010280234132947225,-0.006638507484895917,0.009005170973409582,0
2016-11-01,25.56555938720703,26.088381571364735,25.345423822797574,26.017296620732647,175303200,-0.018055229043617227,-0.05716703641498666,0.008504096274653658,-0.0015831107160080293,0.005099937133650867,1
2016-11-02,25.588489532470703,25.762764174874157,25.50594022762899,25.544922183981285,113326800,0.0008969154524014478,-0.034605145001670556,0.0074301437133552336,-0.018055229043617227,-0.022494681680565676,0
2016-11-03,25.3142147064209,25.689905316964364,25.249679068630783,25.579273297456805,107730400,-0.010718679807253273,-0.035692685645995814,0.007543870346883177,0.0008969154524014478,-0.009602973612385046,0
2016-11-04,25.086034774780273,25.411020093508455,24.91778138611206,25.01458485015112,123348000,-0.009013905202547967,-0.037998606915233046,0.007572857748416491,-0.010718679807253273,-0.006638507484895917,0
2016-11-07,25.447893142700195,25.47094133035948,25.228930963776985,25.371832540806956,130240000,0.014424693705826774,-0.022574658943882997,0.012550518445322865,-0.009013905202547967,-0.0015831107160080293,0
2016-11-08,25.597713470458984,25.749834711261425,25.284253118318585,25.424849383254987,97016800,0.005887337192068021,0.0012577109213594007,0.010479046238782644,0.014424693705826774,-0.018055229043617227,0
2016-11-09,25.556224822998047,25.65763897878618,24.903952367578423,25.3257393841809,236705600,-0.001620795056902935,-0.001260907152480173,0.010503370965185044,0.005887337192068021,0.0008969154524014478,0
2016-11-10,24.84402847290039,25.604629452001266,24.392277172706432,25.604629452001266,228538000,-0.02786782300712709,-0.018574000377789557,0.016101605106095505,-0.001620795056902935,-0.010718679807253273,1
2016-11-11,24.991533279418945,25.09294742335034,24.558221338150155,24.689597952577575,136575600,0.005937233837879807,-0.0037670957650243198,0.016241360219680458,-0.02786782300712709,-0.009013905202547967,1
2016-11-14,24.36461639404297,24.8486354811035,23.9889257484387,24.82558728809384,204702000,-0.02508517098037577,-0.042568425707491975,0.016680233028775165,0.005937233837879807,0.014424693705826774,1
2016-11-15,24.687299728393555,24.81867638072324,24.4683392273323,24.56283735906049,129058000,0.013243932476994846,-0.035566213486844855,0.018497522018189397,-0.02508517098037577,0.005887337192068021,1
2016-11-16,25.351093292236328,25.40641106445219,24.569747783947065,24.59279597647149,235362000,0.02688805868384736,-0.008026675777915382,0.02413516262665299,0.013243932476994846,-0.001620795056902935,1
2016-11-17,25.341873168945312,25.434067695708052,25.083730604166846,25.309605348348004,110528000,-0.00036369726483709286,0.020038807176057105,0.019222242644743745,0.02688805868384736,-0.02786782300712709,1
2016-11-18,25.367223739624023,25.477857510487254,25.27503098211282,25.288859544046673,113715600,0.0010003432070593288,0.015032709518245868,0.019232615466077137,-0.00036369726483709286,0.005937233837879807,1
2016-11-21,25.752138137817383,25.812063084151838,25.355702912703673,25.38105645094683,117058400,0.01517369035509053,0.05694822858420445,0.011223128888356575,0.0010003432070593288,-0.02508517098037577,0
2016-11-22,25.768274307250977,25.911174162463393,25.67607977450669,25.80284571837369,103862000,0.0006265953276283209,0.043786667264146484,0.012034566939277744,0.01517369035509053,0.013243932476994846,0
2016-11-23,25.63689422607422,25.70142986278753,25.429456994878407,25.666856697844196,109705600,-0.005098520747265911,0.011273712361960175,0.007616584938363698,0.0006265953276283209,0.02688805868384736,0
2016-11-25,25.76597023010254,25.784409489252976,25.57236152595205,25.61384897980826,45903600,0.005034775386210555,0.016735032107923598,0.00753248647821167,-0.005098520747265911,-0.00036369726483709286,0
2016-11-28,25.71525764465332,25.92269486955125,25.673770199673733,25.682989827276327,108776000,-0.0019682001103134006,0.013719826363405296,0.007873019607110811,0.005034775386210555,0.0010003432070593288,0
2016-11-29,25.68990707397461,25.821283705165236,25.36953245127354,25.533176903566115,114115200,-0.0009858182651334424,-0.002416539687296382,0.0037228554483986153,-0.0019682001103134006,0.01517369035509053,0
2016-11-30,25.473251342773438,25.86046697188614,25.41562997986062,25.722176052588267,144649200,-0.008433496103248173,-0.011449077301793675,0.005027104347087017,-0.0009858182651334424,0.0006265953276283209,1
2016-12-01,25.23584747314453,25.570052378346286,25.1298243937763,25.43867576277433,148347600,-0.009319731762323924,-0.01564334390090827,0.005895985935827558,-0.008433496103248173,-0.005098520747265911,1
2016-12-02,25.330352783203125,25.3741438254999,25.088342343210527,25.162097621171156,106112000,0.0037448835494493515,-0.016906696817901246,0.005461380529548904,-0.009319731762323924,0.005034775386210555,1
2016-12-05,25.148258209228516,25.360304322098383,24.950040655491616,25.3533900425319,137298000,-0.007188789494292358,-0.02204914464633778,0.005617812495358127,0.0037448835494493515,-0.0019682001103134006,1
2016-12-06,25.341873168945312,25.436373042454814,25.166705502406877,25.238155425377442,104782000,0.007698941139619331,-0.013547495677081467,0.007850438800364788,-0.007188789494292358,-0.0009858182651334424,1
2016-12-07,25.59079933166504,25.627677847871382,25.159792663906146,25.182840857302892,119994800,0.009822721511556054,0.004614565581356311,0.008714815540291134,0.007698941139619331,-0.008433496103248173,1
2016-12-08,25.842029571533203,25.913479499111155,25.491690698936363,25.551617408966116,108273200,0.00981720956083243,0.024020675312519613,0.007135231613910693,0.009822721511556054,-0.009319731762323924,1
2016-12-09,26.263818740844727,26.436682844251248,25.88582270873964,25.88582270873964,137610400,0.016321828289220575,0.03685167615433271,0.008720347910529195,0.00981720956083243,0.0037448835494493515,1
2016-12-12,26.114002227783203,26.505826789988568,25.92730781724573,26.111696880909687,105497600,-0.005704292834938451,0.03840202412906257,0.008107718775799688,0.016321828289220575,-0.007188789494292358,1
2016-12-13,26.549619674682617,26.717873069244042,26.217720062392935,26.23846290892882,174935200,0.016681374348507694,0.04765813867371538,0.00907499022752096,-0.005704292834938451,0.007698941139619331,1
2016-12-14,26.549619674682617,26.78240871419716,26.50121794096778,26.515046505325035,136127200,0.0,0.0374673854689318,0.009975791019299528,0.016681374348507694,0.009822721511556054,1
2016-12-15,26.694822311401367,26.904564895814616,26.558836752379893,26.59340815995195,186098000,0.005469104209323783,0.03300022304778927,0.00990418898746142,0.0,0.00981720956083243,1
2016-12-16,26.729394912719727,26.85155190613154,26.655639647350466,26.84463762476321,177404400,0.001295105129941021,0.017726903176914943,0.008358303129625815,0.005469104209323783,0.016321828289220575,1
2016-12-19,26.88382339477539,27.054382139512974,26.67869148001228,26.690216456175612,111117600,0.005777477663071906,0.0294792487293718,0.006565790765576962,0.001295105129941021,-0.005704292834938451,1
2016-12-20,26.955272674560547,27.08204037544842,26.893042376783864,26.906870941075475,85700000,0.0026577052949634528,0.015279051257549803,0.0025410007128475335,0.005777477663071906,0.016681374348507694,0
2016-12-21,26.980628967285156,27.05899494268281,26.91609331605451,26.920704010265048,95132800,0.0009406802532010428,0.016234104212556444,0.0022812022424527644,0.0026577052949634528,0.0,0
2016-12-22,26.803152084350586,26.853859162610323,26.653336196346185,26.816980648070746,104343600,-0.006577937198935069,0.004058081813975933,0.00455311704290017,0.0009406802532010428,0.005469104209323783,0
2016-12-23,26.856163024902344,26.856163024902344,26.641811492731268,26.641811492731268,56998000,0.0019777875521853616,0.004742648032121766,0.004581128089937033,-0.006577937198935069,0.001295105129941021,0
2016-12-27,27.026721954345703,27.151184297285916,26.849247188898552,26.85616147042896,73187600,0.006350830134789209,0.0053154105899269055,0.0047365525458228225,0.0019777875521853616,0.005777477663071906,0
2016-12-28,26.911479949951172,27.201890332679678,26.78240691027418,27.086647614892843,83623600,-0.004264002293330349,-0.0016246440960957509,0.005149900469952663,0.006350830134789209,0.0026577052949634528,0
2016-12-29,26.904560089111328,26.992143903420146,26.828499489113067,26.840022703423617,60158000,-0.0002571341618042844,-0.002819388616405627,0.005104573759806698,-0.004264002293330349,0.0009406802532010428,1
2016-12-30,26.694822311401367,27.012891570314178,26.60493313478548,26.886125639466673,122345200,-0.007795621895146487,-0.004041680344472165,0.005479123745619382,-0.0002571341618042844,-0.006577937198935069,1
2017-01-03,26.770885467529297,26.81237291902027,26.450510831529634,26.690215911425863,115127600,0.0028493598961114586,-0.0031753440465033256,0.005601982904905643,-0.007795621895146487,0.0019777875521853616,1
2017-01-04,26.740917205810547,26.853856325809012,26.678686917179377,26.701735107099655,84472400,-0.0011194348336031057,-0.010574895061929657,0.004061260045183391,0.0028493598961114586,0.006350830134789209,1
2017-01-05,26.87691307067871,26.93453444305244,26.69252397569689,26.717877520218508,88774400,0.0050856843772961735,-0.0012844659356061605,0.004893053854918096,-0.0011194348336031057,-0.004264002293330349,1
2017-01-06,27.176530838012695,27.23415218054927,26.8446313422936,26.91608124433053,127007600,0.011147774543381228,0.010108723130969777,0.007064065624271846,0.0050856843772961735,-0.0002571341618042844,1
2017-01-09,27.425460815429688,27.52687496730904,27.183452169077967,27.185755757283022,134247600,0.009159740766794489,0.02737004560304812,0.004906045268188573,0.011147774543381228,-0.007795621895146487,1
2017-01-10,27.453115463256836,27.515345746010688,27.266422856531268,27.374749514772123,97848400,0.00100835672418631,0.02548402803317895,0.005207463324469788,0.009159740766794489,0.0028493598961114586,1
2017-01-11,27.600627899169922,27.642115343386156,27.335569325480893,27.367837142264168,110354400,0.005373249389873935,0.03214963371460455,0.003936967402531552,0.00100835672418631,-0.0011194348336031057,1
2017-01-12,27.485387802124023,27.496912777124887,27.245682741513264,27.404718252510857,108344800,-0.0041752708477100775,0.022639308682704584,0.006207264163245279,0.005373249389873935,0.0050856843772961735,1
2017-01-13,27.436988830566406,27.570670816772438,27.383976402083164,27.453122742110963,104447600,-0.0017608982600521017,0.009583930859541567,0.005382174386976816,-0.0041752708477100775,0.011147774543381228,1
2017-01-17,27.658245086669922,27.713561084473376,27.247981399238537,27.27563851890833,137759200,0.008064159571950613,0.008487889148220518,0.005024198056405539,-0.0017608982600521017,0.009159740766794489,0
2017-01-18,27.65595245361328,27.77350054163679,27.591416800099093,27.658257800800122,94852000,-8.289148676843272e-05,0.007388487132832688,0.005085189781132203,0.008064159571950613,0.00100835672418631,1
2017-01-19,27.6075439453125,27.678993864406134,27.513045835394877,27.519960116795648,102389200,-0.0017503829738634291,0.00025057568138819875,0.004706847644259688,-8.289148676843272e-05,0.005373249389873935,1
2017-01-20,27.658245086669922,27.761962802359385,27.596014808949015,27.761962802359385,130391600,0.0018364959033609907,0.006289061147339625,0.004081069593074936,-0.0017503829738634291,-0.0041752708477100775,1
2017-01-23,27.67668914794922,27.84494251672294,27.60523747330422,27.658249892656045,88200800,0.0006668558045350714,0.008736393008104804,0.003763688897210041,0.0018364959033609907,-0.0017608982600521017,1
2017-01-24,27.651336669921875,27.681299142071996,27.54300823900832,27.554533213623724,92844000,-0.0009160227905808949,-0.00024977784116086976,0.0013888057218055616,0.0006668558045350714,0.008064159571950613,1
2017-01-25,28.09156608581543,28.14227316630126,27.7227897165518,27.75505753895834,129510400,0.01592072821464785,0.015751170853102625,0.007272019665905623,-0.0009160227905808949,-8.289148676843272e-05,1
2017-01-26,28.105398178100586,28.22064091065509,28.02703220556196,28.04316611778101,105350400,0.0004923930635587492,0.01803326778268577,0.006956387496132571,0.01592072821464785,-0.0017503829738634291,1
2017-01-27,28.107702255249023,28.19989679458814,28.027032692751515,28.151495057089633,82251600,8.197987923308503e-05,0.01625038635570264,0.007110142008268454,0.0004923930635587492,0.0018364959033609907,1
2017-01-30,28.0339412689209,28.0339412689209,27.810371886498583,27.872602176767842,121510000,-0.002624226827874221,0.012908051214577831,0.007547827287237933,8.197987923308503e-05,0.0006668558045350714,1
2017-01-31,27.96940803527832,27.978627663974134,27.801154647356736,27.92331165026362,196804000,-0.002301967926076842,0.011502929104415749,0.0077320188537116094,-0.002624226827874221,-0.0009160227905808949,1
2017-02-01,29.675003051757812,30.076049019289613,29.27395884269053,29.27856777817807,447940000,0.06098073346165189,0.05636698791036521,0.027792615570433582,-0.002301967926076842,0.01592072821464785,1
2017-02-02,29.624296188354492,29.822513826611594,29.4514320916278,29.49753023916697,134841600,-0.0017087399558098904,0.054042928003682045,0.028023585476751996,0.06098073346165189,0.0004923930635587492,1
2017-02-03,29.751056671142578,29.776410206516037,29.539010519350114,29.573581923528376,98029200,0.004278936518259613,0.05846633783758204,0.027679833133360286,-0.0017087399558098904,8.197987923308503e-05,1
2017-02-06,30.029943466186523,30.078346951257718,29.709568876884745,29.7625830550409,107383600,0.009374013102346535,0.07119948558494138,0.02662484364381369,0.004278936518259613,-0.002624226827874221,1
2017-02-07,30.315744400024414,30.444815661398426,30.066819745833925,30.08756258778444,152735200,0.009517198530849758,0.08388938234897991,0.025293214449705104,0.009374013102346535,-0.002301967926076842,1
2017-02-08,30.433298110961914,30.474787321910643,30.244301865545825,30.274266100290518,92016400,0.003877645535809604,0.025553327084129274,0.0046449134971147,0.009517198530849758,0.06098073346165189,1
2017-02-09,30.653207778930664,30.66015203831457,30.352276920980227,30.474963546331477,113399600,0.007225955831896558,0.034732018071728765,0.0026958801258271177,0.003877645535809604,-0.0017087399558098904,1
2017-02-10,30.58376121520996,30.773580388124593,30.567559120938295,30.66246870739561,80262000,-0.002265556160436666,0.027989074582183582,0.004925702230029339,0.007225955831896558,0.004278936518259613,1
2017-02-13,30.854591369628906,30.977281499338815,30.72959119688372,30.805981564963073,92141600,0.00885535799580639,0.02746085434263068,0.004829450824551172,-0.002265556160436666,0.009374013102346535,1
2017-02-14,31.25507354736328,31.271275643967588,30.84534452970395,30.896271459906902,132904800,0.01297966234382164,0.030984861692464616,0.005725052992913117,0.00885535799580639,0.009517198530849758,1
2017-02-15,31.368484497070312,31.54441509641387,31.162463294293417,31.370801604225175,142492400,0.0036285612809443535,0.030729051537518037,0.005750628479394807,0.01297966234382164,0.003877645535809604,1
2017-02-16,31.33146095275879,31.458774733939673,31.21340147483764,31.40553423278166,90338400,-0.0011802783878507306,0.022126662198607372,0.006512008548139684,0.0036285612809443535,0.007225955831896558,1
2017-02-17,31.41710662841797,31.44257008902453,31.273587231640903,31.273587231640903,88792800,0.0027335359748565935,0.027247970167696867,0.0055438888112974306,-0.0011802783878507306,-0.002265556160436666,1
2017-02-21,31.643949508666992,31.655524447075386,31.477280285676922,31.535151445543605,98028800,0.007220361917218643,0.02558316619986334,0.005333605760143307,0.0027335359748565935,0.00885535799580639,1
2017-02-22,31.738861083984375,31.74117465894358,31.507376429745463,31.58144968237065,83347600,0.00299935933380846,0.015478688152436249,0.002988311730302776,0.007220361917218643,0.01297966234382164,1
2017-02-23,31.604597091674805,31.824506789587055,31.55135661436821,31.80136044527669,83152800,-0.004230271273890196,0.0075270641342759514,0.004373550222606657,0.00299935933380846,0.0036285612809443535,1
2017-02-24,31.634700775146484,31.634700775146484,31.315250750514892,31.461087245616497,87106400,0.0009525096423270707,0.009678445025111282,0.0041437129553409426,-0.004230271273890196,-0.0011802783878507306,1
2017-02-27,31.69719696044922,31.815256413143743,31.54673332456239,31.7458102995898,81029600,0.0019755579718279126,0.008915217284137134,0.00412100283912188,0.0009525096423270707,0.0027335359748565935,1
2017-02-28,31.711105346679688,31.815272804590364,31.643972773859158,31.731938131826247,93931600,0.00043878915374828686,0.0021222331300427832,0.0027830531455008524,0.0019755579718279126,0.007220361917218643,1
2017-03-01,32.3592529296875,32.44258758427442,31.852304274142256,31.919433300142533,145658400,0.020439135625263782,0.019546758280377663,0.009539579767092876,0.00043878915374828686,0.00299935933380846,0
2017-03-02,32.16712188720703,32.472679915469456,32.12082211222392,32.4078644691054,104844000,-0.005937437520512123,0.017798828249590448,0.009926694044478252,0.020439135625263782,-0.004230271273890196,0
2017-03-03,32.356937408447266,32.36851235214514,32.08146999645166,32.125452663197436,84432400,0.005900917150928775,0.022830518879704442,0.009846380850342925,-0.005937437520512123,0.0009525096423270707,0
2017-03-06,32.25508117675781,32.35462144660669,32.0837847384983,32.262025436029056,87000000,-0.0031478946973164668,0.017600427476432756,0.010432185442182688,0.005900917150928775,0.0019755579718279126,0
2017-03-07,32.29676055908203,32.40324158996611,32.12777411048003,32.1902759960202,69785200,0.0012921803574392765,0.01846845784780138,0.010375617054246168,-0.0031478946973164668,0.00043878915374828686,0
2017-03-08,32.17637252807617,32.36156099006867,32.13470697852033,32.16479758691862,74828800,-0.003727557467741338,-0.005651564392067487,0.004723114186794014,0.0012921803574392765,0.020439135625263782,1
2017-03-09,32.102294921875,32.127758378909846,31.724977281310007,32.11618697021985,88623600,-0.0023022360937838826,-0.002015317551857576,0.004025141300039367,-0.003727557467741338,-0.005937437520512123,1
2017-03-10,32.20878601074219,32.2597129352126,32.09304364279613,32.23424947297739,78451200,0.003317242244716301,-0.004578659464427592,0.0030661145076667077,-0.0023022360937838826,0.005900917150928775,1
2017-03-13,32.22267532348633,32.2759158250435,32.13471352356076,32.14165778323444,69686800,0.0004312274526432347,-0.0010046743672385006,0.002822192323073006,0.003317242244716301,-0.0031478946973164668,1
2017-03-14,32.1740608215332,32.3268380442881,32.13933599604356,32.245820515831596,61236400,-0.001508704707634645,-0.003799134508377988,0.0027289354844290065,0.0004312274526432347,0.0012921803574392765,1
2017-03-15,32.51435470581055,32.58148373981974,32.1833296239774,32.271294973252054,102767200,0.010576653228976163,0.010504048504518693,0.005208707193902051,-0.001508704707634645,-0.003727557467741338,1
2017-03-16,32.56758499145508,32.64397537096826,32.46804472766163,32.574529250303875,76928000,0.0016371318491834597,0.014493981527252897,0.00464303282956125,0.010576653228976163,-0.0023022360937838826,1
2017-03-17,32.405540466308594,32.63933871316715,32.38239058626583,32.63933871316715,175540000,-0.004975638359092316,0.006108720008906499,0.00579167826842367,0.0016371318491834597,0.003317242244716301,1
2017-03-20,32.74584197998047,32.755099817996935,32.46111312744046,32.5004651203216,86168000,0.010501337387835985,0.01623597827436818,0.007056369607392804,-0.004975638359092316,0.0004312274526432347,0
2017-03-21,32.37083053588867,33.05602703352134,32.34536706899948,32.896301971414346,158119600,-0.011452185114710578,0.006115787355750246,0.009654369171642007,0.010501337387835985,-0.001508704707634645,1
2017-03-22,32.73656463623047,32.77823371741696,32.35229920075717,32.373135507438455,103440800,0.011298261252095987,0.0068342100721503485,0.009832262715387466,-0.011452185114710578,0.010576653228976163,1
2017-03-23,32.620826721191406,32.773607485999605,32.54906702225389,32.69953067924052,81385200,-0.003535432514839121,0.0016348074243237587,0.010070540792780632,0.011298261252095987,0.0016371318491834597,1
2017-03-24,32.55601119995117,32.81064580732806,32.488882184648105,32.75508820239768,89582400,-0.0019869368055631664,0.0046433644209396,0.009757975312224911,-0.003535432514839121,-0.004975638359092316,1
2017-03-27,32.61157989501953,32.69028387963649,32.0884219841683,32.26666626994721,94300400,0.0017068643553126428,-0.004100126209703792,0.008291751398864537,-0.0019869368055631664,0.010501337387835985,1
2017-03-28,33.28749465942383,33.343048716972746,32.551371607320455,32.61850413642617,133499200,0.020726219538585555,0.02831759668689604,0.010215652293419785,0.0017068643553126428,-0.011452185114710578,1
2017-03-29,33.36157989501953,33.44723165146104,33.14630078035101,33.259726043365966,116760000,0.002225617648720535,0.019092267797010676,0.009755130636745109,0.020726219538585555,0.011298261252095987,0
2017-03-30,33.31760025024414,33.449548260627296,33.21806349757797,33.37778854923035,84829200,-0.001318272243514329,0.02135977530575861,0.009379956922213904,0.002225617648720535,-0.003535432514839121,0
2017-03-31,33.255104064941406,33.39630992084985,33.1046368398909,33.26899258647709,78646800,-0.0018757709088690344,0.02147354172771898,0.009361530089361142,-0.001318272243514329,-0.0019869368055631664,0
2017-04-03,33.264347076416016,33.361570216012105,33.11388345060261,33.26666418375753,79942800,0.00027794264172387173,0.020016423107921177,0.00948125798308726,-0.0018757709088690344,0.0017068643553126428,0
2017-04-04,33.512046813964844,33.53982385248082,33.141669816926616,33.16018901999621,79565600,0.007446403110808131,0.006745841248747775,0.003761894863223823,0.00027794264172387173,0.020726219538585555,0
2017-04-05,33.33842849731445,33.6717670406043,33.28981515467788,33.38472473228775,110871600,-0.00518077327876143,-0.0006939538768226949,0.004678095738559129,0.007446403110808131,0.002225617648720535,0
2017-04-06,33.255104064941406,33.4541811153668,33.206490707389115,33.40093707324348,84596000,-0.002499350933105937,-0.0018757709088690344,0.00478176066262236,-0.00518077327876143,-0.001318272243514329,0
2017-04-07,33.18102264404297,33.375468982961245,33.1648205485549,33.27130155369623,66688800,-0.0022276706984217798,-0.0022276706984217798,0.004812025689592432,-0.002499350933105937,-0.0018757709088690344,0
2017-04-10,33.14166259765625,33.30601828148667,33.079160742433295,33.241202850950295,75733600,-0.001186221618572847,-0.0036881673486008903,0.004802205427739945,-0.0022276706984217798,0.00027794264172387173,0
2017-04-11,32.785179138183594,33.18333310411267,32.42174646432778,33.08842352954414,121517600,-0.010756354133478752,-0.021689742790594213,0.0038622603469402896,-0.001186221618572847,0.007446403110808131,0
2017-04-12,32.82453155517578,32.90554908182955,32.64165666199132,32.77823532106274,81400000,0.0012003111779967934,-0.01541455207404474,0.004524835123586716,-0.010756354133478752,-0.00518077327876143,1
2017-04-13,32.65092849731445,32.95880367453886,32.65092849731445,32.85000554679124,71291600,-0.005288820575230835,-0.018167904886032038,0.004604474174472876,0.0012003111779967934,-0.002499350933105937,1
2017-04-17,32.831478118896484,32.84305306128152,32.6092512345038,32.7504570543777,66328400,0.005529693331596475,-0.01053447113117345,0.006225759156399292,-0.005288820575230835,-0.0022276706984217798,1
2017-04-18,32.68564224243164,32.880088562393745,32.66480946504497,32.73425558851045,58790000,-0.004441952809334682,-0.013759730788426405,0.0062763104339599975,0.005529693331596475,-0.001186221618572847,1
2017-04-19,32.565269470214844,32.87083100315372,32.512028972388194,32.84305396640531,69313600,-0.0036827415329331314,-0.006707593911318033,0.004592100446057891,-0.004441952809334682,-0.010756354133478752,1
2017-04-20,32.972679138183594,33.08379079811462,32.67637902358353,32.690267539552906,93278400,0.012510557246927734,0.004513319032711349,0.007811455809106379,-0.0036827415329331314,0.0012003111779967934,1
2017-04-21,32.933326721191406,33.02823275642698,32.83610357854154,32.972678693299024,69283600,-0.0011934855771733588,0.008649010514361954,0.007186699267316963,0.012510557246927734,-0.005288820575230835,1
2017-04-24,33.250465393066406,33.32222509188119,33.143980866576484,33.218057673208875,68537200,0.009629718690730815,0.012761754821168703,0.00792278728120437,-0.0011934855771733588,0.005529693331596475,1
2017-04-25,33.45649337768555,33.54214161191035,33.30371258243812,33.31297395121647,75486000,0.006196243637001997,0.02358378426638974,0.006938099314963379,0.009629718690730815,-0.004441952809334682,1
2017-04-26,33.25971221923828,33.47268120172792,33.19026965122577,33.442587067472246,80164800,-0.005881703029239516,0.02132464310355542,0.007636245139778527,0.006196243637001997,-0.0036827415329331314,1
2017-04-27,33.285186767578125,33.37083851697221,33.174075089542335,33.31528091186604,56985200,0.000765928104606628,0.009477774859751653,0.006115898927211958,-0.005881703029239516,0.012510557246927734,1
2017-04-28,33.252769470214844,33.40323661614047,33.16480770268543,33.354623284152055,83441600,-0.0009739256561678289,0.00969968056151127,0.00608883335048831,0.000765928104606628,-0.0011934855771733588,1
2017-05-01,33.9310188293457,34.07453817531786,33.55601484423119,33.58842255242411,134411600,0.020396778071023025,0.020467486040697924,0.010080604681860216,-0.0009739256561678289,0.009629718690730815,1
2017-05-02,34.14631271362305,34.28057428663632,33.99121836173965,34.15325697324642,181408800,0.006345046264603971,0.020618399189366032,0.010088554557404766,0.020396778071023025,0.006196243637001997,1
2017-05-03,34.04214096069336,34.141681222939226,33.39630017256143,33.701858153687134,182788000,-0.0030507467615420447,0.023524819947254416,0.009445096494450243,0.006345046264603971,-0.005881703029239516,1
2017-05-04,33.91944122314453,34.06064698320235,33.752772013496774,33.917127648518175,93487600,-0.00360434843655999,0.019055156877900048,0.010080615445423787,-0.0030507467615420447,0.000765928104606628,1
2017-05-05,34.48196792602539,34.48659507759118,33.97269867964683,33.97269867964683,109310800,0.016584197221298114,0.036965295684967314,0.011007619868820272,-0.00360434843655999,-0.0009739256561678289,1
